url_path,views_total,views_unique
/EOL/computer-vision-with-EOL-images,8,4
/EOL/computer-vision-with-EOL-images/discussions,3,2
/EOL/computer-vision-with-EOL-images/commits/master,1,1
/EOL/computer-vision-with-EOL-images/discussions/categories/announcements,1,1
