url_path,views_total,views_unique
/EOL/computer-vision-with-EOL-images,8,7
/EOL/computer-vision-with-EOL-images/tree/master/object_detection_for_image_cropping,2,1
/EOL/computer-vision-with-EOL-images/blob/master/url,1,1
