url_path,views_total,views_unique
/EOL/computer-vision-with-EOL-images,2,2
/EOL/computer-vision-with-EOL-images/issues,2,2
/EOL/computer-vision-with-EOL-images/pulls,2,2
/EOL/computer-vision-with-EOL-images/discussions,1,1
/EOL/computer-vision-with-EOL-images/discussions/4,1,1
/EOL/computer-vision-with-EOL-images/discussions/categories/announcements,1,1
/EOL/computer-vision-with-EOL-images/discussions/categories/polls,1,1
