url_path,views_total,views_unique
/EOL/computer-vision-with-EOL-images/blob/master/object_detection_for_image_tagging/flower_fruit/flower_fruit_generate_tags_yolov8.ipynb,6,1
/EOL/computer-vision-with-EOL-images,4,4
/EOL/computer-vision-with-EOL-images/discussions,3,2
/EOL/computer-vision-with-EOL-images/discussions/categories/announcements,1,1
/EOL/computer-vision-with-EOL-images/pulls,1,1
