url_path,views_total,views_unique
/EOL/computer-vision-with-EOL-images/issues,5,5
/EOL/computer-vision-with-EOL-images/commit/2c8c20691f48dc156032cb70a881c598549fc3dc,2,2
/EOL/computer-vision-with-EOL-images/pulls,2,2
/EOL/computer-vision-with-EOL-images,1,1
/EOL/computer-vision-with-EOL-images/discussions,1,1
/EOL/computer-vision-with-EOL-images/milestones,1,1
