url_path,views_total,views_unique
/EOL/computer-vision-with-EOL-images,7,3
/EOL/computer-vision-with-EOL-images/discussions,2,2
/EOL/computer-vision-with-EOL-images/commits/master,1,1
/EOL/computer-vision-with-EOL-images/discussions/categories/announcements,1,1
/EOL/computer-vision-with-EOL-images/pulls,1,1
