url_path,views_total,views_unique
/EOL/computer-vision-with-EOL-images,10,7
/EOL/computer-vision-with-EOL-images/tree/master/object_detection_for_image_cropping,3,2
/EOL/computer-vision-with-EOL-images/blob/master/object_detection_for_image_cropping/README.md,1,1
/EOL/computer-vision-with-EOL-images/edit/master/object_detection_for_image_cropping/README.md,1,1
/EOL/computer-vision-with-EOL-images/wiki,1,1
